Trialx,Treatment,Stimulus,Presentation,Period,base_fr,Unit2,stim_fr,ID,Region,Trial,Letter
8,NA,5???,65,Baseline,7,G2_FL_TRIAL8_B,13.04347826,G2,FL,TRIAL8,B
8,NA,5???,66,Baseline,6,G2_FL_TRIAL8_B,15.2173913,G2,FL,TRIAL8,B
8,NA,5???,67,Baseline,8,G2_FL_TRIAL8_B,12.31884058,G2,FL,TRIAL8,B
8,NA,5???,68,Baseline,10,G2_FL_TRIAL8_B,14.49275362,G2,FL,TRIAL8,B
8,NA,5???,69,Baseline,11,G2_FL_TRIAL8_B,9.420289855,G2,FL,TRIAL8,B
8,NA,5???,70,Baseline,9,G2_FL_TRIAL8_B,13.76811594,G2,FL,TRIAL8,B
8,NA,5???,71,Baseline,5,G2_FL_TRIAL8_B,17.39130435,G2,FL,TRIAL8,B
8,NA,5???,72,Baseline,8,G2_FL_TRIAL8_B,19.56521739,G2,FL,TRIAL8,B
8,NA,5???,73,Baseline,10,G2_FL_TRIAL8_B,7.246376812,G2,FL,TRIAL8,B
8,NA,5???,74,Baseline,15,G2_FL_TRIAL8_B,13.76811594,G2,FL,TRIAL8,B
8,NA,5???,75,Baseline,13,G2_FL_TRIAL8_B,10.86956522,G2,FL,TRIAL8,B
8,NA,1???,1,Baseline,3,G2_FL_TRIAL8_C,6.511627907,G2,FL,TRIAL8,C
8,NA,1???,2,Baseline,5,G2_FL_TRIAL8_C,2.325581395,G2,FL,TRIAL8,C
8,NA,1???,3,Baseline,6,G2_FL_TRIAL8_C,5.581395349,G2,FL,TRIAL8,C
8,NA,1???,4,Baseline,7,G2_FL_TRIAL8_C,7.906976744,G2,FL,TRIAL8,C
8,NA,1???,5,Baseline,5,G2_FL_TRIAL8_C,6.511627907,G2,FL,TRIAL8,C
8,NA,1???,6,Baseline,3,G2_FL_TRIAL8_C,6.511627907,G2,FL,TRIAL8,C
8,NA,1???,7,Baseline,0,G2_FL_TRIAL8_C,5.581395349,G2,FL,TRIAL8,C
8,NA,1???,8,Baseline,1,G2_FL_TRIAL8_C,5.11627907,G2,FL,TRIAL8,C
8,NA,1???,9,Baseline,3,G2_FL_TRIAL8_C,4.651162791,G2,FL,TRIAL8,C
8,NA,1???,10,Baseline,6,G2_FL_TRIAL8_C,6.046511628,G2,FL,TRIAL8,C
8,NA,1???,11,Baseline,5,G2_FL_TRIAL8_C,2.790697674,G2,FL,TRIAL8,C
8,NA,1???,12,Baseline,2,G2_FL_TRIAL8_C,2.790697674,G2,FL,TRIAL8,C
8,NA,1???,13,Baseline,3,G2_FL_TRIAL8_C,3.255813953,G2,FL,TRIAL8,C
8,NA,1???,14,Baseline,1,G2_FL_TRIAL8_C,5.11627907,G2,FL,TRIAL8,C
8,NA,1???,15,Baseline,3,G2_FL_TRIAL8_C,5.11627907,G2,FL,TRIAL8,C
8,NA,2???,16,Baseline,13,G2_FL_TRIAL8_C,6.111111111,G2,FL,TRIAL8,C
8,NA,2???,17,Baseline,3,G2_FL_TRIAL8_C,6.666666667,G2,FL,TRIAL8,C
8,NA,2???,18,Baseline,2,G2_FL_TRIAL8_C,4.444444444,G2,FL,TRIAL8,C
8,NA,2???,19,Baseline,5,G2_FL_TRIAL8_C,7.222222222,G2,FL,TRIAL8,C
8,NA,2???,20,Baseline,5,G2_FL_TRIAL8_C,6.111111111,G2,FL,TRIAL8,C
8,NA,2???,21,Baseline,1,G2_FL_TRIAL8_C,6.666666667,G2,FL,TRIAL8,C
8,NA,2???,22,Baseline,3,G2_FL_TRIAL8_C,5,G2,FL,TRIAL8,C
8,NA,2???,23,Baseline,9,G2_FL_TRIAL8_C,5,G2,FL,TRIAL8,C
8,NA,2???,24,Baseline,5,G2_FL_TRIAL8_C,8.888888889,G2,FL,TRIAL8,C
8,NA,2???,25,Baseline,2,G2_FL_TRIAL8_C,6.666666667,G2,FL,TRIAL8,C
8,NA,2???,26,Baseline,3,G2_FL_TRIAL8_C,4.444444444,G2,FL,TRIAL8,C
8,NA,2???,27,Baseline,7,G2_FL_TRIAL8_C,3.888888889,G2,FL,TRIAL8,C
8,NA,2???,28,Baseline,1,G2_FL_TRIAL8_C,5.555555556,G2,FL,TRIAL8,C
8,NA,2???,29,Baseline,3,G2_FL_TRIAL8_C,2.777777778,G2,FL,TRIAL8,C
8,NA,2???,30,Baseline,8,G2_FL_TRIAL8_C,2.222222222,G2,FL,TRIAL8,C
8,NA,3???,31,Baseline,7,G2_FL_TRIAL8_C,6.470588235,G2,FL,TRIAL8,C
8,NA,3???,32,Baseline,4,G2_FL_TRIAL8_C,4.117647059,G2,FL,TRIAL8,C
8,NA,3???,33,Baseline,6,G2_FL_TRIAL8_C,5.882352941,G2,FL,TRIAL8,C
8,NA,3???,34,Baseline,3,G2_FL_TRIAL8_C,2.941176471,G2,FL,TRIAL8,C
8,NA,3???,35,Baseline,5,G2_FL_TRIAL8_C,4.117647059,G2,FL,TRIAL8,C
8,NA,3???,36,Baseline,4,G2_FL_TRIAL8_C,2.352941176,G2,FL,TRIAL8,C
8,NA,3???,37,Baseline,2,G2_FL_TRIAL8_C,2.941176471,G2,FL,TRIAL8,C
8,NA,3???,38,Baseline,3,G2_FL_TRIAL8_C,2.941176471,G2,FL,TRIAL8,C
8,NA,3???,39,Baseline,4,G2_FL_TRIAL8_C,2.352941176,G2,FL,TRIAL8,C
8,NA,3???,40,Baseline,3,G2_FL_TRIAL8_C,5.882352941,G2,FL,TRIAL8,C
8,NA,3???,41,Baseline,1,G2_FL_TRIAL8_C,1.176470588,G2,FL,TRIAL8,C
8,NA,3???,42,Baseline,1,G2_FL_TRIAL8_C,2.941176471,G2,FL,TRIAL8,C
8,NA,3???,43,Baseline,2,G2_FL_TRIAL8_C,3.529411765,G2,FL,TRIAL8,C
8,NA,3???,44,Baseline,2,G2_FL_TRIAL8_C,4.117647059,G2,FL,TRIAL8,C
8,NA,3???,45,Baseline,0,G2_FL_TRIAL8_C,2.941176471,G2,FL,TRIAL8,C
8,NA,4???,46,Baseline,5,G2_FL_TRIAL8_C,10.16949153,G2,FL,TRIAL8,C
8,NA,4???,47,Baseline,7,G2_FL_TRIAL8_C,2.542372881,G2,FL,TRIAL8,C
8,NA,4???,48,Baseline,7,G2_FL_TRIAL8_C,5.93220339,G2,FL,TRIAL8,C
8,NA,4???,49,Baseline,4,G2_FL_TRIAL8_C,5.93220339,G2,FL,TRIAL8,C
8,NA,4???,50,Baseline,4,G2_FL_TRIAL8_C,7.627118644,G2,FL,TRIAL8,C
8,NA,4???,51,Baseline,5,G2_FL_TRIAL8_C,3.389830508,G2,FL,TRIAL8,C
8,NA,4???,52,Baseline,5,G2_FL_TRIAL8_C,0.847457627,G2,FL,TRIAL8,C
8,NA,4???,53,Baseline,3,G2_FL_TRIAL8_C,6.779661017,G2,FL,TRIAL8,C
8,NA,4???,54,Baseline,3,G2_FL_TRIAL8_C,9.322033898,G2,FL,TRIAL8,C
8,NA,4???,55,Baseline,1,G2_FL_TRIAL8_C,2.542372881,G2,FL,TRIAL8,C
8,NA,4???,56,Baseline,5,G2_FL_TRIAL8_C,5.084745763,G2,FL,TRIAL8,C
8,NA,4???,57,Baseline,2,G2_FL_TRIAL8_C,6.779661017,G2,FL,TRIAL8,C
8,NA,4???,58,Baseline,6,G2_FL_TRIAL8_C,4.237288136,G2,FL,TRIAL8,C
8,NA,4???,59,Baseline,7,G2_FL_TRIAL8_C,10.16949153,G2,FL,TRIAL8,C
8,NA,4???,60,Baseline,2,G2_FL_TRIAL8_C,1.694915254,G2,FL,TRIAL8,C
8,NA,5???,61,Baseline,5,G2_FL_TRIAL8_C,8.695652174,G2,FL,TRIAL8,C
8,NA,5???,62,Baseline,3,G2_FL_TRIAL8_C,6.52173913,G2,FL,TRIAL8,C
8,NA,5???,63,Baseline,9,G2_FL_TRIAL8_C,8.695652174,G2,FL,TRIAL8,C
8,NA,5???,64,Baseline,5,G2_FL_TRIAL8_C,5.797101449,G2,FL,TRIAL8,C
8,NA,5???,65,Baseline,3,G2_FL_TRIAL8_C,5.797101449,G2,FL,TRIAL8,C
8,NA,5???,66,Baseline,6,G2_FL_TRIAL8_C,3.623188406,G2,FL,TRIAL8,C
8,NA,5???,67,Baseline,5,G2_FL_TRIAL8_C,5.072463768,G2,FL,TRIAL8,C
8,NA,5???,68,Baseline,4,G2_FL_TRIAL8_C,5.797101449,G2,FL,TRIAL8,C
8,NA,5???,69,Baseline,2,G2_FL_TRIAL8_C,5.072463768,G2,FL,TRIAL8,C
8,NA,5???,70,Baseline,4,G2_FL_TRIAL8_C,9.420289855,G2,FL,TRIAL8,C
8,NA,5???,71,Baseline,2,G2_FL_TRIAL8_C,5.072463768,G2,FL,TRIAL8,C
8,NA,5???,72,Baseline,3,G2_FL_TRIAL8_C,3.623188406,G2,FL,TRIAL8,C
8,NA,5???,73,Baseline,5,G2_FL_TRIAL8_C,2.898550725,G2,FL,TRIAL8,C
8,NA,5???,74,Baseline,3,G2_FL_TRIAL8_C,2.898550725,G2,FL,TRIAL8,C
8,NA,5???,75,Baseline,1,G2_FL_TRIAL8_C,4.347826087,G2,FL,TRIAL8,C
9,NA,1???,1,Baseline,5,G2_FL_TRIAL9_A,3.720930233,G2,FL,TRIAL9,A
9,NA,1???,2,Baseline,3,G2_FL_TRIAL9_A,6.046511628,G2,FL,TRIAL9,A
9,NA,1???,3,Baseline,6,G2_FL_TRIAL9_A,7.906976744,G2,FL,TRIAL9,A
9,NA,1???,4,Baseline,12,G2_FL_TRIAL9_A,7.441860465,G2,FL,TRIAL9,A
9,NA,1???,5,Baseline,9,G2_FL_TRIAL9_A,7.906976744,G2,FL,TRIAL9,A
9,NA,1???,6,Baseline,3,G2_FL_TRIAL9_A,5.581395349,G2,FL,TRIAL9,A
9,NA,1???,7,Baseline,5,G2_FL_TRIAL9_A,4.186046512,G2,FL,TRIAL9,A
9,NA,1???,8,Baseline,5,G2_FL_TRIAL9_A,4.651162791,G2,FL,TRIAL9,A
9,NA,1???,9,Baseline,4,G2_FL_TRIAL9_A,8.372093023,G2,FL,TRIAL9,A
9,NA,1???,10,Baseline,3,G2_FL_TRIAL9_A,4.186046512,G2,FL,TRIAL9,A
9,NA,1???,11,Baseline,2,G2_FL_TRIAL9_A,6.976744186,G2,FL,TRIAL9,A
9,NA,1???,12,Baseline,4,G2_FL_TRIAL9_A,4.186046512,G2,FL,TRIAL9,A
9,NA,1???,13,Baseline,8,G2_FL_TRIAL9_A,11.1627907,G2,FL,TRIAL9,A
9,NA,1???,14,Baseline,4,G2_FL_TRIAL9_A,5.11627907,G2,FL,TRIAL9,A
9,NA,1???,15,Baseline,3,G2_FL_TRIAL9_A,6.046511628,G2,FL,TRIAL9,A
9,NA,2???,16,Baseline,6,G2_FL_TRIAL9_A,6.111111111,G2,FL,TRIAL9,A
9,NA,2???,17,Baseline,4,G2_FL_TRIAL9_A,8.888888889,G2,FL,TRIAL9,A
9,NA,2???,18,Baseline,8,G2_FL_TRIAL9_A,8.333333333,G2,FL,TRIAL9,A
9,NA,2???,19,Baseline,7,G2_FL_TRIAL9_A,8.888888889,G2,FL,TRIAL9,A
9,NA,2???,20,Baseline,8,G2_FL_TRIAL9_A,12.77777778,G2,FL,TRIAL9,A
9,NA,2???,21,Baseline,6,G2_FL_TRIAL9_A,6.111111111,G2,FL,TRIAL9,A
9,NA,2???,22,Baseline,7,G2_FL_TRIAL9_A,4.444444444,G2,FL,TRIAL9,A
9,NA,2???,23,Baseline,10,G2_FL_TRIAL9_A,5.555555556,G2,FL,TRIAL9,A
9,NA,2???,24,Baseline,3,G2_FL_TRIAL9_A,7.222222222,G2,FL,TRIAL9,A
9,NA,2???,25,Baseline,6,G2_FL_TRIAL9_A,7.222222222,G2,FL,TRIAL9,A
9,NA,2???,26,Baseline,2,G2_FL_TRIAL9_A,4.444444444,G2,FL,TRIAL9,A
9,NA,2???,27,Baseline,2,G2_FL_TRIAL9_A,5.555555556,G2,FL,TRIAL9,A
9,NA,2???,28,Baseline,0,G2_FL_TRIAL9_A,6.111111111,G2,FL,TRIAL9,A
9,NA,2???,29,Baseline,1,G2_FL_TRIAL9_A,6.111111111,G2,FL,TRIAL9,A
9,NA,2???,30,Baseline,2,G2_FL_TRIAL9_A,5,G2,FL,TRIAL9,A
9,NA,3???,31,Baseline,3,G2_FL_TRIAL9_A,4.117647059,G2,FL,TRIAL9,A
9,NA,3???,32,Baseline,3,G2_FL_TRIAL9_A,6.470588235,G2,FL,TRIAL9,A
9,NA,3???,33,Baseline,2,G2_FL_TRIAL9_A,5.882352941,G2,FL,TRIAL9,A
9,NA,3???,34,Baseline,2,G2_FL_TRIAL9_A,5.294117647,G2,FL,TRIAL9,A
9,NA,3???,35,Baseline,5,G2_FL_TRIAL9_A,8.235294118,G2,FL,TRIAL9,A
9,NA,3???,36,Baseline,6,G2_FL_TRIAL9_A,6.470588235,G2,FL,TRIAL9,A
9,NA,3???,37,Baseline,7,G2_FL_TRIAL9_A,3.529411765,G2,FL,TRIAL9,A
9,NA,3???,38,Baseline,5,G2_FL_TRIAL9_A,4.117647059,G2,FL,TRIAL9,A
9,NA,3???,39,Baseline,4,G2_FL_TRIAL9_A,4.705882353,G2,FL,TRIAL9,A
9,NA,3???,40,Baseline,6,G2_FL_TRIAL9_A,6.470588235,G2,FL,TRIAL9,A
9,NA,3???,41,Baseline,5,G2_FL_TRIAL9_A,4.705882353,G2,FL,TRIAL9,A
9,NA,3???,42,Baseline,3,G2_FL_TRIAL9_A,4.117647059,G2,FL,TRIAL9,A
9,NA,3???,43,Baseline,5,G2_FL_TRIAL9_A,4.117647059,G2,FL,TRIAL9,A
9,NA,3???,44,Baseline,6,G2_FL_TRIAL9_A,3.529411765,G2,FL,TRIAL9,A
9,NA,3???,45,Baseline,5,G2_FL_TRIAL9_A,5.294117647,G2,FL,TRIAL9,A
9,NA,4???,46,Baseline,4,G2_FL_TRIAL9_A,4.237288136,G2,FL,TRIAL9,A
9,NA,4???,47,Baseline,5,G2_FL_TRIAL9_A,7.627118644,G2,FL,TRIAL9,A
9,NA,4???,48,Baseline,14,G2_FL_TRIAL9_A,5.084745763,G2,FL,TRIAL9,A
9,NA,4???,49,Baseline,11,G2_FL_TRIAL9_A,6.779661017,G2,FL,TRIAL9,A
9,NA,4???,50,Baseline,5,G2_FL_TRIAL9_A,6.779661017,G2,FL,TRIAL9,A
9,NA,4???,51,Baseline,12,G2_FL_TRIAL9_A,6.779661017,G2,FL,TRIAL9,A
9,NA,4???,52,Baseline,8,G2_FL_TRIAL9_A,5.93220339,G2,FL,TRIAL9,A
9,NA,4???,53,Baseline,4,G2_FL_TRIAL9_A,4.237288136,G2,FL,TRIAL9,A
9,NA,4???,54,Baseline,4,G2_FL_TRIAL9_A,9.322033898,G2,FL,TRIAL9,A
9,NA,4???,55,Baseline,2,G2_FL_TRIAL9_A,5.93220339,G2,FL,TRIAL9,A
9,NA,4???,56,Baseline,3,G2_FL_TRIAL9_A,5.084745763,G2,FL,TRIAL9,A
9,NA,4???,57,Baseline,3,G2_FL_TRIAL9_A,5.084745763,G2,FL,TRIAL9,A
9,NA,4???,58,Baseline,8,G2_FL_TRIAL9_A,4.237288136,G2,FL,TRIAL9,A
9,NA,4???,59,Baseline,4,G2_FL_TRIAL9_A,2.542372881,G2,FL,TRIAL9,A
9,NA,4???,60,Baseline,3,G2_FL_TRIAL9_A,9.322033898,G2,FL,TRIAL9,A
9,NA,5???,61,Baseline,3,G2_FL_TRIAL9_A,9.420289855,G2,FL,TRIAL9,A
9,NA,5???,62,Baseline,3,G2_FL_TRIAL9_A,9.420289855,G2,FL,TRIAL9,A
9,NA,5???,63,Baseline,9,G2_FL_TRIAL9_A,7.246376812,G2,FL,TRIAL9,A
9,NA,5???,64,Baseline,9,G2_FL_TRIAL9_A,7.246376812,G2,FL,TRIAL9,A
9,NA,5???,65,Baseline,6,G2_FL_TRIAL9_A,10.14492754,G2,FL,TRIAL9,A
9,NA,5???,66,Baseline,7,G2_FL_TRIAL9_A,4.347826087,G2,FL,TRIAL9,A
9,NA,5???,67,Baseline,4,G2_FL_TRIAL9_A,10.14492754,G2,FL,TRIAL9,A
9,NA,5???,68,Baseline,6,G2_FL_TRIAL9_A,6.52173913,G2,FL,TRIAL9,A
9,NA,5???,69,Baseline,6,G2_FL_TRIAL9_A,5.797101449,G2,FL,TRIAL9,A
9,NA,5???,70,Baseline,7,G2_FL_TRIAL9_A,5.072463768,G2,FL,TRIAL9,A
9,NA,5???,71,Baseline,5,G2_FL_TRIAL9_A,6.52173913,G2,FL,TRIAL9,A
9,NA,5???,72,Baseline,6,G2_FL_TRIAL9_A,5.072463768,G2,FL,TRIAL9,A
9,NA,5???,73,Baseline,2,G2_FL_TRIAL9_A,7.246376812,G2,FL,TRIAL9,A
9,NA,5???,74,Baseline,6,G2_FL_TRIAL9_A,4.347826087,G2,FL,TRIAL9,A
9,NA,5???,75,Baseline,4,G2_FL_TRIAL9_A,13.76811594,G2,FL,TRIAL9,A
9,NA,1???,1,Baseline,9,G2_FL_TRIAL9_B,8.837209302,G2,FL,TRIAL9,B
9,NA,1???,2,Baseline,9,G2_FL_TRIAL9_B,11.62790698,G2,FL,TRIAL9,B
9,NA,1???,3,Baseline,12,G2_FL_TRIAL9_B,9.302325581,G2,FL,TRIAL9,B
9,NA,1???,4,Baseline,5,G2_FL_TRIAL9_B,6.046511628,G2,FL,TRIAL9,B
9,NA,1???,5,Baseline,16,G2_FL_TRIAL9_B,15.81395349,G2,FL,TRIAL9,B
9,NA,1???,6,Baseline,10,G2_FL_TRIAL9_B,11.1627907,G2,FL,TRIAL9,B
9,NA,1???,7,Baseline,12,G2_FL_TRIAL9_B,11.62790698,G2,FL,TRIAL9,B
9,NA,1???,8,Baseline,8,G2_FL_TRIAL9_B,6.511627907,G2,FL,TRIAL9,B
9,NA,1???,9,Baseline,10,G2_FL_TRIAL9_B,11.62790698,G2,FL,TRIAL9,B
9,NA,1???,10,Baseline,7,G2_FL_TRIAL9_B,12.55813953,G2,FL,TRIAL9,B
9,NA,1???,11,Baseline,9,G2_FL_TRIAL9_B,13.48837209,G2,FL,TRIAL9,B
9,NA,1???,12,Baseline,9,G2_FL_TRIAL9_B,15.81395349,G2,FL,TRIAL9,B
9,NA,1???,13,Baseline,16,G2_FL_TRIAL9_B,14.88372093,G2,FL,TRIAL9,B
9,NA,1???,14,Baseline,9,G2_FL_TRIAL9_B,16.74418605,G2,FL,TRIAL9,B
9,NA,1???,15,Baseline,12,G2_FL_TRIAL9_B,13.48837209,G2,FL,TRIAL9,B
9,NA,2???,16,Baseline,7,G2_FL_TRIAL9_B,12.22222222,G2,FL,TRIAL9,B
9,NA,2???,17,Baseline,7,G2_FL_TRIAL9_B,10.55555556,G2,FL,TRIAL9,B
9,NA,2???,18,Baseline,7,G2_FL_TRIAL9_B,8.888888889,G2,FL,TRIAL9,B
9,NA,2???,19,Baseline,15,G2_FL_TRIAL9_B,15,G2,FL,TRIAL9,B
9,NA,2???,20,Baseline,9,G2_FL_TRIAL9_B,10.55555556,G2,FL,TRIAL9,B
9,NA,2???,21,Baseline,8,G2_FL_TRIAL9_B,14.44444444,G2,FL,TRIAL9,B
9,NA,2???,22,Baseline,7,G2_FL_TRIAL9_B,16.66666667,G2,FL,TRIAL9,B
9,NA,2???,23,Baseline,14,G2_FL_TRIAL9_B,13.33333333,G2,FL,TRIAL9,B
9,NA,2???,24,Baseline,12,G2_FL_TRIAL9_B,11.11111111,G2,FL,TRIAL9,B
9,NA,2???,25,Baseline,10,G2_FL_TRIAL9_B,12.77777778,G2,FL,TRIAL9,B
9,NA,2???,26,Baseline,16,G2_FL_TRIAL9_B,15.55555556,G2,FL,TRIAL9,B
9,NA,2???,27,Baseline,5,G2_FL_TRIAL9_B,16.11111111,G2,FL,TRIAL9,B
9,NA,2???,28,Baseline,10,G2_FL_TRIAL9_B,20,G2,FL,TRIAL9,B
9,NA,2???,29,Baseline,6,G2_FL_TRIAL9_B,23.33333333,G2,FL,TRIAL9,B
9,NA,2???,30,Baseline,9,G2_FL_TRIAL9_B,18.33333333,G2,FL,TRIAL9,B
9,NA,3???,31,Baseline,3,G2_FL_TRIAL9_B,15.88235294,G2,FL,TRIAL9,B
9,NA,3???,32,Baseline,9,G2_FL_TRIAL9_B,11.76470588,G2,FL,TRIAL9,B
9,NA,3???,33,Baseline,16,G2_FL_TRIAL9_B,11.17647059,G2,FL,TRIAL9,B
9,NA,3???,34,Baseline,11,G2_FL_TRIAL9_B,12.94117647,G2,FL,TRIAL9,B
9,NA,3???,35,Baseline,8,G2_FL_TRIAL9_B,10,G2,FL,TRIAL9,B
9,NA,3???,36,Baseline,5,G2_FL_TRIAL9_B,8.823529412,G2,FL,TRIAL9,B
9,NA,3???,37,Baseline,7,G2_FL_TRIAL9_B,10.58823529,G2,FL,TRIAL9,B
9,NA,3???,38,Baseline,6,G2_FL_TRIAL9_B,17.05882353,G2,FL,TRIAL9,B
9,NA,3???,39,Baseline,9,G2_FL_TRIAL9_B,7.647058824,G2,FL,TRIAL9,B
9,NA,3???,40,Baseline,9,G2_FL_TRIAL9_B,10.58823529,G2,FL,TRIAL9,B
9,NA,3???,41,Baseline,14,G2_FL_TRIAL9_B,11.17647059,G2,FL,TRIAL9,B
9,NA,3???,42,Baseline,5,G2_FL_TRIAL9_B,11.76470588,G2,FL,TRIAL9,B
9,NA,3???,43,Baseline,9,G2_FL_TRIAL9_B,11.17647059,G2,FL,TRIAL9,B
9,NA,3???,44,Baseline,5,G2_FL_TRIAL9_B,9.411764706,G2,FL,TRIAL9,B
9,NA,3???,45,Baseline,13,G2_FL_TRIAL9_B,8.823529412,G2,FL,TRIAL9,B
9,NA,4???,46,Baseline,6,G2_FL_TRIAL9_B,11.01694915,G2,FL,TRIAL9,B
9,NA,4???,47,Baseline,12,G2_FL_TRIAL9_B,13.55932203,G2,FL,TRIAL9,B
9,NA,4???,48,Baseline,8,G2_FL_TRIAL9_B,9.322033898,G2,FL,TRIAL9,B
9,NA,4???,49,Baseline,14,G2_FL_TRIAL9_B,6.779661017,G2,FL,TRIAL9,B
9,NA,4???,50,Baseline,7,G2_FL_TRIAL9_B,8.474576271,G2,FL,TRIAL9,B
9,NA,4???,51,Baseline,7,G2_FL_TRIAL9_B,13.55932203,G2,FL,TRIAL9,B
9,NA,4???,52,Baseline,19,G2_FL_TRIAL9_B,11.86440678,G2,FL,TRIAL9,B
9,NA,4???,53,Baseline,12,G2_FL_TRIAL9_B,15.25423729,G2,FL,TRIAL9,B
9,NA,4???,54,Baseline,10,G2_FL_TRIAL9_B,5.93220339,G2,FL,TRIAL9,B
9,NA,4???,55,Baseline,6,G2_FL_TRIAL9_B,9.322033898,G2,FL,TRIAL9,B
9,NA,4???,56,Baseline,11,G2_FL_TRIAL9_B,15.25423729,G2,FL,TRIAL9,B
9,NA,4???,57,Baseline,11,G2_FL_TRIAL9_B,8.474576271,G2,FL,TRIAL9,B
9,NA,4???,58,Baseline,7,G2_FL_TRIAL9_B,11.01694915,G2,FL,TRIAL9,B
9,NA,4???,59,Baseline,12,G2_FL_TRIAL9_B,9.322033898,G2,FL,TRIAL9,B
9,NA,4???,60,Baseline,15,G2_FL_TRIAL9_B,8.474576271,G2,FL,TRIAL9,B
9,NA,5???,61,Baseline,12,G2_FL_TRIAL9_B,15.2173913,G2,FL,TRIAL9,B
9,NA,5???,62,Baseline,7,G2_FL_TRIAL9_B,7.971014493,G2,FL,TRIAL9,B
9,NA,5???,63,Baseline,8,G2_FL_TRIAL9_B,16.66666667,G2,FL,TRIAL9,B
9,NA,5???,64,Baseline,5,G2_FL_TRIAL9_B,10.86956522,G2,FL,TRIAL9,B
9,NA,5???,65,Baseline,15,G2_FL_TRIAL9_B,11.5942029,G2,FL,TRIAL9,B
9,NA,5???,66,Baseline,10,G2_FL_TRIAL9_B,19.56521739,G2,FL,TRIAL9,B
9,NA,5???,67,Baseline,8,G2_FL_TRIAL9_B,21.73913043,G2,FL,TRIAL9,B
9,NA,5???,68,Baseline,4,G2_FL_TRIAL9_B,12.31884058,G2,FL,TRIAL9,B
9,NA,5???,69,Baseline,8,G2_FL_TRIAL9_B,14.49275362,G2,FL,TRIAL9,B
9,NA,5???,70,Baseline,6,G2_FL_TRIAL9_B,13.04347826,G2,FL,TRIAL9,B
9,NA,5???,71,Baseline,3,G2_FL_TRIAL9_B,20.28985507,G2,FL,TRIAL9,B
9,NA,5???,72,Baseline,18,G2_FL_TRIAL9_B,10.86956522,G2,FL,TRIAL9,B
9,NA,5???,73,Baseline,17,G2_FL_TRIAL9_B,18.84057971,G2,FL,TRIAL9,B
9,NA,5???,74,Baseline,10,G2_FL_TRIAL9_B,11.5942029,G2,FL,TRIAL9,B
9,NA,5???,75,Baseline,14,G2_FL_TRIAL9_B,31.88405797,G2,FL,TRIAL9,B
9,NA,1???,1,Baseline,3,G2_FL_TRIAL9_C,4.186046512,G2,FL,TRIAL9,C
9,NA,1???,2,Baseline,5,G2_FL_TRIAL9_C,4.186046512,G2,FL,TRIAL9,C
9,NA,1???,3,Baseline,2,G2_FL_TRIAL9_C,3.720930233,G2,FL,TRIAL9,C
9,NA,1???,4,Baseline,2,G2_FL_TRIAL9_C,2.790697674,G2,FL,TRIAL9,C
9,NA,1???,5,Baseline,2,G2_FL_TRIAL9_C,3.255813953,G2,FL,TRIAL9,C
9,NA,1???,6,Baseline,2,G2_FL_TRIAL9_C,2.790697674,G2,FL,TRIAL9,C
9,NA,1???,7,Baseline,1,G2_FL_TRIAL9_C,1.860465116,G2,FL,TRIAL9,C
9,NA,1???,8,Baseline,6,G2_FL_TRIAL9_C,2.790697674,G2,FL,TRIAL9,C
9,NA,1???,9,Baseline,5,G2_FL_TRIAL9_C,2.790697674,G2,FL,TRIAL9,C
9,NA,1???,10,Baseline,1,G2_FL_TRIAL9_C,0.465116279,G2,FL,TRIAL9,C
9,NA,1???,11,Baseline,3,G2_FL_TRIAL9_C,2.325581395,G2,FL,TRIAL9,C
9,NA,1???,12,Baseline,0,G2_FL_TRIAL9_C,3.255813953,G2,FL,TRIAL9,C
9,NA,1???,13,Baseline,3,G2_FL_TRIAL9_C,2.790697674,G2,FL,TRIAL9,C
9,NA,1???,14,Baseline,0,G2_FL_TRIAL9_C,0.465116279,G2,FL,TRIAL9,C
9,NA,1???,15,Baseline,0,G2_FL_TRIAL9_C,3.720930233,G2,FL,TRIAL9,C
9,NA,2???,16,Baseline,3,G2_FL_TRIAL9_C,5,G2,FL,TRIAL9,C
9,NA,2???,17,Baseline,1,G2_FL_TRIAL9_C,2.222222222,G2,FL,TRIAL9,C
9,NA,2???,18,Baseline,0,G2_FL_TRIAL9_C,1.666666667,G2,FL,TRIAL9,C
9,NA,2???,19,Baseline,5,G2_FL_TRIAL9_C,3.333333333,G2,FL,TRIAL9,C
9,NA,2???,20,Baseline,1,G2_FL_TRIAL9_C,4.444444444,G2,FL,TRIAL9,C
9,NA,2???,21,Baseline,1,G2_FL_TRIAL9_C,2.777777778,G2,FL,TRIAL9,C
9,NA,2???,22,Baseline,1,G2_FL_TRIAL9_C,2.222222222,G2,FL,TRIAL9,C
9,NA,2???,23,Baseline,2,G2_FL_TRIAL9_C,2.777777778,G2,FL,TRIAL9,C
9,NA,2???,24,Baseline,3,G2_FL_TRIAL9_C,2.222222222,G2,FL,TRIAL9,C
9,NA,2???,25,Baseline,1,G2_FL_TRIAL9_C,2.777777778,G2,FL,TRIAL9,C
9,NA,2???,26,Baseline,0,G2_FL_TRIAL9_C,3.888888889,G2,FL,TRIAL9,C
9,NA,2???,27,Baseline,2,G2_FL_TRIAL9_C,5,G2,FL,TRIAL9,C
