"Unit2","Stimulus","ID.x","Region","Trial","Letter","StimSet","base_fr","stim_fr","basesd","stimsd","Z_score","stimID","Duration.s","FamUnfamSpecies","Species","FamUnfam","Clutch","Treatment","Age","DaysPostFledge","Mass","Date","No_reps","Hemisphere","Depth","ISI.check","Peak_V","Trough_V","Peak.to.Peak_s","Type","Quality","Exclude4PC","TroughBeforePeak","Notes","Accuracy.rcorr","Accuracy.count","Accuracy.cross_corr","normal_rcorr","normal_count","normal_cross_corr","Latency","p.value","sigYN","Peak2PeakRatio","Type0","TypeBN","TypeFL","RS_befi","pop_var_befi","RS_zebi","pop_var_zebi","dprime"
"D5_FL_TRIAL2_B",1,"D5","FL",2,"B","D5",3.066666667,3.283582089,2.282438128,2.144421243,0.095624597,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.09,"x",-2.002,0.799,0.000539997,NA,"Good","N","N","Inverted",0.454,0.343230769,0.378769231,0.254,0.143230769,0.178769231,0.385,0.571987011,"N",0.399100899,"Field L","Field L","Broad",0.216915422,5.41290166076117,1.162337663,4.83439684393896,0.590678436687148
"D5_FL_TRIAL3_A",1,"D5","FL",3,"A","D5",1.666666667,2.089552239,2.257263408,1.853907473,0.155138038,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.14,"ok",1.116,-0.053,0.0012599,NA,"Good","N","N","Fat",0.297307692,0.157461538,0.182076923,0.097307692,-0.042538462,-0.017923077,0.055,0.314577718,"N",0.047491039,"Field L","Field L","Broad",0.422885572,7.46588450810389,0.175757576,3.13097030905151,-0.15183204829756
"D5_FL_TRIAL3_B",1,"D5","FL",3,"B","D5",1,2.089552239,1.069044968,1.062894975,0.811818718,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.14,"bad",-1.134,0.186,0.0012,NA,"Bad","N","N","Inverted",0.291076923,0.227153846,0.270538462,0.091076923,0.027153846,0.070538462,0.045,0.013300125,"Y",0.164021164,"Field L","Field L","Broad",1.089552239,1.82258855015989,0.503030303,4.32222834352034,-0.473216394252013
"D5_FL_TRIAL4_A",1,"D5","FL",4,"A","D5",7.666666667,9.763681591,3.113995777,1.921375561,1.093213526,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.24,"x",-1.488,1.066,0.00024,NA,"Good","N","N","Inverted, quite symmetrical",0.265181818,0.167545455,0.272727273,0.065181818,-0.032454545,0.072727273,0.03,0.013435416,"Y",0.716397849,"Field L","Field L","Narrow",2.097014924,4.39565233761699,4.510489506,26.7042235194276,0.865552464456339
"D5_FL_TRIAL4_B",1,"D5","FL",4,"B","D5",1.833333333,5.472636816,1.749458791,1.752564158,2.026854023,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.24,"x",1.319,-0.434,0.00024,NA,"Good","N","Y","Trough before peak",0.193727273,0.243181818,0.180454545,-0.006272727,0.043181818,-0.019545455,0.015,0.003239921,"Y",0.329037149,"Field L","Field L","Narrow",3.639303483,3.42373332311012,3.745920746,7.9287332716734,0.0632866939123538
"D5_FL_TRIAL4_C",1,"D5","FL",4,"C","D5",2,6.032338309,1.59544807,1.812913007,1.590003561,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.24,"x",-1.415,0.168,0.001019,NA,"Good","N","N","",0.334636364,0.226636364,0.361545455,0.134636364,0.026636364,0.161545455,0.065,0.004178034,"Y",0.118727915,"Field L","Field L","Broad",4.032338309,6.34112398236272,4.473193473,17.6734532018471,0.179923734060207
"D5_FL_TRIAL5_A",1,"D5","FL",5,"A","D5",1.933333333,5.572139303,1.486446706,2.374472719,1.656968161,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.34,"x",-1.155,0.419,0.00053987,NA,"Good","N","N","Inverted",0.460153846,0.139846154,0.371846154,0.260153846,-0.060153846,0.171846154,0.035,0.000715765,"Y",0.362770563,"Field L","Field L","Broad",3.63880597,4.98947649538526,2.441558441,8.86458274344013,-0.643317587871506
"D5_FL_TRIAL6_A",1,"D5","FL",6,"A","D5",3,6.965174129,2.828427125,1.541485909,1.875943345,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.39,"x",-1.596,0.532,0.00054,NA,"Bad","N","N","Inverted, Lost spot after 330s",0.26375,0.17375,0.26825,0.06375,-0.02625,0.06825,0.05,0.03125,"Y",0.333333333,"Field L","Field L","Broad",3.965174129,5.1642286078901,6.040404041,4.71645750941118,1.32039132613842
"D5_FL_TRIAL7_A",1,"D5","FL",7,"A","D5",3.466666667,8.109452736,2.29492193,2.969933169,1.412119723,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.25,"x",-0.984,0.337,0.00054,NA,"Good","N","N","Inverted",0.462166667,0.29225,0.449166667,0.262166667,0.09225,0.249166667,0.08,0.001606449,"Y",0.342479675,"Field L","Field L","Broad",4.642786069,10.9656038228128,6.428571429,23.3587638896053,0.609618279614958
"D5_FL_TRIAL8_A",1,"D5","FL",8,"A","D5",1.866666667,4.228855721,2.948768912,2.268226496,1.068640161,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.31,"x",-1.196,0.185,0.00125,NA,"Good","N","N","Inverted and fat",0.520307692,0.265384615,0.430461538,0.320307692,0.065384615,0.230461538,0.02,0.005856198,"Y",0.154682274,"Field L","Field L","Broad",2.362189054,5.42156283228056,1.648484849,2.4866605449136,-0.507585009047802
"D5_FL_TRIAL8_B",1,"D5","FL",8,"B","D5",0.866666667,2.885572139,1.187233679,2.08929839,0.820273177,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.31,"ok",1.063,-0.065,0.00126,NA,"Duplicate","N","N","Fat",0.385538462,0.204538462,0.266307692,0.185538462,0.004538462,0.066307692,0.015,0.011290809,"Y",0.061147695,"Field L","Field L","Broad",2.018905472,6.01326105789219,1.73939394,2.39324150609668,-0.19280666886499
"D5_FL_TRIAL9_A",1,"D5","FL",9,"A","D5",4.222222222,11.94029851,2.166666667,3.209822862,2.261050393,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.36,"x",-1.432,0.251,0.00108,NA,"Bad","N","N","Lost spot after 520s",0.5465,0.23175,0.485,0.3465,0.03175,0.285,0.035,0.00390625,"Y",0.17527933,"Field L","Field L","Broad",7.718076288,11.8384913538995,5.36969697,8.29913682334197,-1.0466321804446
"D5_FL_TRIAL9_B",1,"D5","FL",9,"B","D5",0.444444444,1.990049751,0.726483157,0.834353723,1.91325156,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.36,"x",1.188,-0.003,0.00138,NA,"Bad","N","N","Fat, Lost spot after 520s",0.258875,0.17425,0.199,0.058875,-0.02575,-0.001,0.115,0.011997286,"Y",0.002525253,"Field L","Field L","Broad",1.545605307,0.700978248536598,1.56969697,1.81575757516727,0.030372319494784
"D5_NCM_TRIAL10_A",1,"D5","NCM",10,"A","D5",1.733333333,3.084577114,1.279880947,1.462019197,0.819197179,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.3,"ok",0.675,-0.236,0.00048,NA,"Good","N","N","",0.239307692,0.140538462,0.215384615,0.039307692,-0.059461538,0.015384615,0.02,0.021355597,"Y",0.34962963,"Broad","Broad","NCM",1.351243781,2.7743036062505,2.341991342,5.64127358885752,0.683047731777651
"D5_NCM_TRIAL10_B",1,"D5","NCM",10,"B","D5",0.666666667,3.582089552,0.723746864,1.169796735,3.050823294,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.3,"ok",-0.6335,0.0011,0.00132,NA,"Good","N","N","Inverted and fat",0.374538462,0.181076923,0.365461538,0.174538462,-0.018923077,0.165461538,0.095,0.000713984,"Y",0.001736385,"Broad","Broad","NCM",2.915422885,0.97006509736162,2.318181818,2.09153220498728,-0.68266183700469
"D5_NCM_TRIAL10_C",1,"D5","NCM",10,"C","D5",4.6,7.661691541,2.746426249,2.100691195,1.171493547,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.3,"x",0.636,-0.222,0.00017999,NA,"Good","N","N","",0.360153846,0.135153846,0.341615385,0.160153846,-0.064846154,0.141615385,0.08,0.001616993,"Y",0.349056604,"NS1","Narrow","NCM",3.061691541,7.11890893872372,2.761904762,5.94685257115671,-0.165872774211483
"D5_NCM_TRIAL11_A",1,"D5","NCM",11,"A","D5",3,6.218905473,3.184785259,2.625863995,1.055955487,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.4,"ok",0.828,-0.315,0.000179999,NA,"Good","N","N","",0.318153846,0.113615385,0.283538462,0.118153846,-0.086384615,0.083538462,0.14,0.003356934,"Y",0.380434783,"NS2","Narrow","NCM",3.218905473,9.73299670849922,3.747474746,5.95698397650154,0.266882872977987
"D5_NCM_TRIAL11_B",1,"D5","NCM",11,"B","D5",1.066666667,7.960199004,0.798808637,2.81592542,2.756295443,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.4,"x",-0.709,0.107,0.00024,NA,"Good","N","Y","Trough before peak",0.760230769,0.228846154,0.742461538,0.560230769,0.028846154,0.542461538,0.01,0.000713984,"Y",0.150916784,"NS1","Narrow","NCM",6.893532337,6.37115516608753,5.731313132,4.31978777665047,-0.710902493334467
"D5_NCM_TRIAL12_A",1,"D5","NCM",12,"A","D5",5.266666667,18.55721393,3.305118685,4.191903439,2.900541061,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.5,"x",0.788,-0.144,0.00017999,NA,"Good","N","N","",0.631846154,0.377461538,0.604230769,0.431846154,0.177461538,0.404230769,0.035,6.1e-05,"Y",0.182741117,"NS1","Narrow","NCM",13.290547263,21.3689423613017,13.711111113,13.2991572174892,0.142855484259889
"D5_NCM_TRIAL12_B",1,"D5","NCM",12,"B","D5",0.6,4.776119403,0.632455532,1.845304607,2.105163161,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.5,"x",-0.733,0.001,0.00138,NA,"Good","N","N","Inverted",0.578538462,0.281153846,0.546692308,0.378538462,0.081153846,0.346692308,0.01,0.000721126,"Y",0.001364256,"Broad","Broad","NCM",4.176119403,3.90968144317346,4.195959596,3.5821079482433,0.0144971658784442
"D5_NCM_TRIAL13_A",1,"D5","NCM",13,"A","D5",3.266666667,5.572139303,4.495500396,3.78287094,0.960206912,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.6,"x",0.747,-0.232,0.000239999,NA,"Bad","Y","N","Drifts from beginning to end",0.3315,0.123583333,0.255916667,0.1315,-0.076416667,0.055916667,0.12,0.013393605,"Y",0.310575636,"NS1","Narrow","NCM",2.305472636,7.52844335346603,2.095238095,8.25775379300688,-0.105826712643266
"D5_NCM_TRIAL13_B",1,"D5","NCM",13,"B","D5",1.066666667,5.074626865,1.533747356,2.678856501,1.568835875,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.6,"x",-0.74,0.002,0.00132,NA,"Bad","Y","N","Inverted and fat, Drifts from beginning to end",0.480916667,0.385583333,0.437333333,0.280916667,0.185583333,0.237333333,0.01,0.001609959,"Y",0.002702703,"Broad","Broad","NCM",4.007960198,6.68445434312416,1.543290043,100.629734259119,-0.475839213198641
"D5_NCM_TRIAL2_A",1,"D5","NCM",2,"A","D5",2.8,6.119402985,1.934646516,2.603550339,1.256044751,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.2,"x",0.5226,-0.0738,0.00126,NA,"Good","N","N","",0.288230769,0.258307692,0.289461538,0.088230769,0.058307692,0.089461538,0.02,0.000305176,"Y",0.141216992,"Broad","Broad","NCM",3.319402985,7.17314323928689,1.748917749,9.3516238445153,-0.772673789144412
"D5_NCM_TRIAL2_B",1,"D5","NCM",2,"B","D5",1.2,2.139303483,0.941123948,1.951474021,0.420994427,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.2,"x",-0.5429,-1e-04,0.00139,NA,"Duplicate","N","N","Inverted and fat",0.411615385,0.203615385,0.290692308,0.211615385,0.003615385,0.090692308,0.015,0.221575006,"N",0.000184196,"Broad","Broad","NCM",0.939303483,4.93824806270894,0.551948053,3.46086561314212,-0.26731474466747
"D5_NCM_TRIAL3_A",1,"D5","NCM",3,"A","D5",3.533333333,6.616915423,1.995232413,2.340726721,1.099688811,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.3,"x",0.759,-0.264,0.000239,NA,"Good","N","N","COULD USE THESE TWO UNITS FOR A FIGURE SHOWING A BROAD AND A NARROW",0.308384615,0.252538462,0.297615385,0.108384615,0.052538462,0.097615385,0.235,0.002854355,"Y",0.347826087,"NS1","Narrow","NCM",3.08358209,7.92713447908285,3.705050505,14.8498887866607,0.260435734831917
"D5_NCM_TRIAL3_B",1,"D5","NCM",3,"B","D5",5.266666667,9.751243781,2.520393015,2.49855425,1.521094117,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.3,"x",0.796,-0.244,0.000628,NA,"Good","N","N","",0.442307692,0.310230769,0.440153846,0.242307692,0.110230769,0.240153846,0.04,0.000183105,"Y",0.306532663,"Broad","Broad","NCM",4.484577114,8.89643919575255,2.288888889,12.6468156348611,-0.94611735544446
"D5_NCM_TRIAL3_C",1,"D5","NCM",3,"C","D5",3.666666667,5.771144279,4.169046939,1.395190737,0.527069819,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.3,"x",-0.6078,0.005,0.00149,NA,"Good","N","N","Inverted and fat",0.289923077,0.315769231,0.248461538,0.089923077,0.115769231,0.048461538,0.02,0.02154541,"Y",0.00822639,"Broad","Broad","NCM",2.104477612,16.0821266802161,1.448484848,9.82628711406198,-0.257755910177804
"D5_NCM_TRIAL4_A",1,"D5","NCM",4,"A","D5",1.357142857,6.183368869,1.33630621,3.355702233,1.715382228,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.4,"ok",0.5738,-0.1171,0.0007786,NA,"Good","N","N","",0.266769231,0.214461538,0.225153846,0.066769231,0.014461538,0.025153846,0.11,0.001081556,"Y",0.204078076,"Broad","Broad","NCM",4.826226012,8.21568936760243,3.501010101,4.07858789930085,-0.755901375343724
"D5_NCM_TRIAL4_B",1,"D5","NCM",4,"B","D5",0.428571429,1.332622601,0.755928946,0.933860353,0.729160551,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.4,"ok",-0.5647,0.0019,0.0013681,NA,"Good","N","N","Inverted and fat",0.296923077,0.170461538,0.200923077,0.096923077,-0.029538462,0.000923077,NA,0.020628203,"Y",0.003364618,"Broad","Broad","NCM",0.904051172,1.52317456275533,1.131313132,1.4778900109275,0.26237295913638
"D5_NCM_TRIAL5_A",1,"D5","NCM",5,"A","D5",2,8.706467661,1.812653934,2.548992727,2.273126329,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.5,"x",-0.492,-0.00028,0.00132,NA,"Good","N","N","Inverted and fat",0.484307692,0.254,0.460615385,0.284307692,0.054,0.260615385,0.11,0.000724715,"Y",0.000569106,"Broad","Broad","NCM",6.706467661,8.73286304540954,4.733766234,10.2131940945412,-0.906425120568452
"D5_NCM_TRIAL5_B",1,"D5","NCM",5,"B","D5",5.6,11.99004975,1.723783215,3.671878693,1.599804039,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.5,"x",0.535,-0.26,3e-04,NA,"Good","N","N","",0.365153846,0.231461538,0.342076923,0.165153846,0.031461538,0.142076923,0.03,0.000887625,"Y",0.485981308,"NS2","Narrow","NCM",6.39004975,15.9143941926802,4.09307359,21.1805672587896,-0.754273797847385
"D5_NCM_TRIAL6_A",1,"D5","NCM",6,"A","D5",1.533333333,8.706467661,1.684664726,2.214988208,2.958756501,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.6,"x",-0.4192,-0.0016,0.00132,NA,"Good","N","N","Inverted and fat",0.3775,0.436666667,0.34925,0.1775,0.236666667,0.14925,0.02,0.000717549,"Y",0.003816794,"Broad","Broad","NCM",7.173134328,5.96761862193959,6.848484849,6.23468450659688,-0.185876206788565
"D5_NCM_TRIAL6_B",1,"D5","NCM",6,"B","D5",4,7.611940298,3.047247001,3.668988588,1.330345615,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"L",1.6,"x",0.4319,-0.1833,0.00024,NA,"Good","Y","N","Inverted and fat; drifted out of spot at 363s but still some signal",0.281666667,0.190416667,0.260166667,0.081666667,-0.009583333,0.060166667,0.135,0.000427246,"Y",0.424403797,"NS2","Narrow","NCM",3.611940298,8.29538872809175,2.203463203,11.7523847087093,-0.629139150527087
"D5_NCM_TRIAL7_A",1,"D5","NCM",7,"A","D5",2.8,6.268656717,2.177810171,2.859846603,1.339226867,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1,"x",0.727,-0.226,0.00024,NA,"Good","N","N","COULD USE THESE TWO UNITS FOR A FIGURE SHOWING A BROAD AND A NARROW",0.291583333,0.245333333,0.277833333,0.091583333,0.045333333,0.077833333,0.065,0.001159668,"Y",0.310866575,"NS1","Narrow","NCM",3.468656717,7.06511621141774,4.028138528,6.2646548972576,0.306481752015453
"D5_NCM_TRIAL7_B",1,"D5","NCM",7,"B","D5",2.066666667,4.07960199,2.086236073,1.617052096,0.773878168,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1,"x",0.606,-0.142,0.00066,NA,"Good","N","N","",0.234,0.356166667,0.16725,0.034,0.156166667,-0.03275,NA,0.021303176,"Y",0.234323432,"Broad","Broad","NCM",2.012935323,6.74819534182651,4.015151516,6.08654729221678,1.11775696012141
"D5_NCM_TRIAL7_C",1,"D5","NCM",7,"C","D5",0.266666667,0.796019901,0.457737708,0.995912894,0.493687868,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1,"x",-0.05984,-1e-04,0.00138,NA,"Bad","N","N","Inverted and fat, might not be auditory",0.28375,0.166166667,0.176833333,0.08375,-0.033833333,-0.023166667,0.01,0.163515071,"N",0.001671123,"Broad","Broad","NCM",0.529353234,1.14780921281134,1.443722944,2.1422808789467,1.0082028747239
"D5_NCM_TRIAL8_A",1,"D5","NCM",8,"A","D5",1.8,5.820895522,1.082325539,2.809325218,1.207847135,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.1,"x",0.5233,-0.1018,0.00066,NA,"Good","N","N","",0.352230769,0.222692308,0.317461538,0.152230769,0.022692308,0.117461538,0.125,0.002859971,"Y",0.194534684,"Broad","Broad","NCM",4.020895522,10.9072488281703,3.945454545,5.16586470718257,-0.0376345990522973
"D5_NCM_TRIAL8_B",1,"D5","NCM",8,"B","D5",4.333333333,9.402985074,2.225394561,3.125686126,1.569325681,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.1,"x",0.4643,-0.0395,0.00018,NA,"Good","N","N","",0.488307692,0.207538462,0.470692308,0.288307692,0.007538462,0.270692308,0.065,0.001326062,"Y",0.085074305,"NS1","Narrow","NCM",5.069651741,10.6562312785881,3.242424242,6.2290786602183,-0.889340560597768
"D5_NCM_TRIAL8_C",1,"D5","NCM",8,"C","D5",3,7.114427861,3.251373336,1.488979413,1.266727876,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.1,"x",-0.4896,7e-04,0.00132,NA,"Good","N","N","Inverted and fat",0.512846154,0.428076923,0.488230769,0.312846154,0.228076923,0.288230769,0.1,0.002854355,"Y",0.001429739,"Broad","Broad","NCM",4.114427861,10.6423900400394,5.171717172,8.90096928960714,0.478326264939369
"D5_NCM_TRIAL9_A",1,"D5","NCM",9,"A","D5",1.642857143,5.117270789,1.277445941,1.800994723,1.837332925,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.2,"x",-0.5021,1e-04,0.0015,NA,"Good","N","N","Inverted and fat",0.505692308,0.187384615,0.472384615,0.305692308,-0.012615385,0.272384615,0.02,0.001359195,"Y",0.000199164,"Broad","Broad","NCM",3.474413646,3.6438652759409,2.547474747,2.52102438526087,-0.746652372415752
"D5_NCM_TRIAL9_B",1,"D5","NCM",9,"B","D5",5.071428571,6.663113007,2.615465416,2.948459214,0.412686875,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.2,"x",0.588,-0.206,0.000545,NA,"Bad","N","N","Might not be auditory",0.327461538,0.194384615,0.329,0.127461538,-0.005615385,0.129,0.165,0.209174349,"N",0.350340136,"Broad","Broad","NCM",1.591684436,14.8433188186036,2.151515151,4.9755739208584,0.251505232171203
"D5_NCM_TRIAL9_C",1,"D5","NCM",9,"C","D5",3.285714286,10.44776119,1.589802669,3.970520428,1.621396659,"BR90",1.34,"Unfamiliar_BEFI","BEFI","Unfamiliar","D","normal",23,3,12,"12/21/22",15,"R",1.2,"ok",0.733,-0.455,0.00018,NA,"Good","N","N","",0.361307692,0.201153846,0.345,0.161307692,0.001153846,0.145,0.01,0.000366211,"Y",0.620736698,"NS2","Narrow","NCM",7.162046904,19.3313132713383,8.028282827,13.3950984536078,0.30284261722764
"F1_FL_TRIAL1_A",1,"F1","FL",1,"A","F1",7.571428571,18.24884793,3.631365196,8.313972393,1.659039221,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",22,3,12.9,"5/12/22",15,"R",0.94,"x",-0.3728,0.1335,0.00024,NA,"Bad","N","N","Inverted",0.448666667,0.276583333,0.469666667,0.248666667,0.076583333,0.269666667,0.09,0.00012207,"Y",0.358100858,"Field L","Field L","Narrow",10.677419359,43.9215103170162,19.355555557,51.9772839335901,1.77235161004254
"F1_FL_TRIAL1_B",1,"F1","FL",1,"B","F1",5.071428571,10.41474655,2.673640149,2.591257867,1.779527999,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",22,3,12.9,"5/12/22",15,"R",0.94,"x",0.3586,-0.0661,0.0002999,NA,"Bad","N","Y","Trough before peak",0.380583333,0.388166667,0.389083333,0.180583333,0.188166667,0.189083333,0.07,0.000244141,"Y",0.184327942,"Field L","Field L","Narrow",5.343317979,9.29145341885123,11.755555557,21.4439506119901,2.31323703800355
"F1_FL_TRIAL2_A",1,"F1","FL",2,"A","F1",2.466666667,5.763440861,2.099886618,2.838151042,0.976150234,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",22,3,12.9,"5/12/22",15,"R",0.99,"ok",0.3921,-0.1178,0.00036,NA,"Bad","N","Y","Trough before peak",0.446916667,0.271666667,0.351416667,0.246916667,0.071666667,0.151416667,0.03,0.009745033,"Y",0.300433563,"Field L","Field L","Narrow",3.296774194,11.4214637598734,5,10.651851850237,0.725050802809937
"F1_FL_TRIAL2_B",1,"F1","FL",2,"B","F1",4.2,7.010752689,2.42604911,2.461134394,0.952194613,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",22,3,12.9,"5/12/22",15,"R",0.99,"x",-0.4242,0.1825,0.00023998,NA,"Good","N","N","Inverted",0.254166667,0.284416667,0.282833333,0.054166667,0.084416667,0.082833333,0.125,0.006968146,"Y",0.430221594,"Field L","Field L","Narrow",2.810752689,8.87573592701446,6.844444447,7.73135802348049,1.97963845771586
"F1_FL_TRIAL3_A",1,"F1","FL",3,"A","F1",1.615384615,3.821339951,2.18091959,3.848154448,0.807878531,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",22,3,12.9,"5/12/22",15,"R",1.04,"x",-0.513,0.368,0.00024,NA,"Bad","Y","N","Unit is lost after 621s, inverted",0.303909091,0.208545455,0.219545455,0.103909091,0.008545455,0.019545455,0.06,0.004163504,"Y",0.717348928,"Field L","Field L","Narrow",2.205955336,8.27159825474319,4.30952381,27.689909304856,0.701564660199775
"F1_FL_TRIAL3_B",1,"F1","FL",3,"B","F1",4.230769231,5.607940447,5.16645988,1.159634883,0.31588727,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",22,3,12.9,"5/12/22",15,"R",1.04,"x",0.3974,-0.0538,0.0001259,NA,"Good","N","N","",0.305909091,0.262636364,0.259363636,0.105909091,0.062636364,0.059363636,0.22,0.162071041,"N",0.13537997,"Field L","Field L","Narrow",1.377171216,19.5356414959657,3.761904762,20.5147392252744,0.753644496733004
"F1_NCM_TRIAL4_A",1,"F1","NCM",4,"A","F1",3.461538462,6.749379653,2.696151103,2.06746068,1.051839978,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",22,3,12.9,"5/12/22",15,"R",1.17,"x",-0.274,0.03645,0.00084,NA,"Good","N","N","Inverted and fat",0.175181818,0.327,0.134363636,-0.024818182,0.127,-0.065636364,0.285,0.02105867,"Y",0.133029197,"Broad","Broad","NCM",3.287841191,9.83870352004667,6.435897436,13.6646942785562,1.2986949542807
"F1_NCM_TRIAL4_B",1,"F1","NCM",4,"B","F1",4.538461538,7.741935484,5.966788424,5.038870759,1.322111306,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",22,3,12.9,"5/12/22",15,"R",1.17,"x",0.2844,-0.099,0.00066,NA,"Good","N","N","Fat",0.461636364,0.294181818,0.396090909,0.261636364,0.094181818,0.196090909,0.07,0.004638672,"Y",0.348101266,"Broad","Broad","NCM",3.203473946,9.75016163322933,5.743589743,15.8658777179527,1.00375453436873
